"Hierarchy Level","Page Type","Page Path","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6","Toggle URL",hasBenefitCategory,"Page Language",Categories
1,"Home Page",/,1,"Making government services easier to find",http://localhost/,Home,Home,Home,Home,Home,Home,/,/,/,/,/,/,http://localhost/es/,,"USAGov English"
3,"Navigation Page",/facts-figures,164,"U.S. facts and figures",http://localhost/facts-figures,Home,"The U.S. and its government","U.S. facts and figures","U.S. facts and figures","U.S. facts and figures","U.S. facts and figures",/,/about-the-us,/facts-figures,/facts-figures,/facts-figures,/facts-figures,http://localhost/es/informacion-general-sobre-estados-unidos,,"USAGov English"
3,"Content Page",/mission-history,167,"USAGov's mission and history",http://localhost/mission-history,Home,"About USAGov","USAGov&#039;s mission and history","USAGov&#039;s mission and history","USAGov&#039;s mission and history","USAGov&#039;s mission and history",/,/about,/mission-history,/mission-history,/mission-history,/mission-history,http://localhost/es/mision-historia,,"USAGov English"
3,"Navigation Page",/website-policies-and-notices,168,"Website policies and notices",http://localhost/website-policies-and-notices,Home,"About USAGov","Website policies and notices","Website policies and notices","Website policies and notices","Website policies and notices",/,/about,/website-policies-and-notices,/website-policies-and-notices,/website-policies-and-notices,/website-policies-and-notices,http://localhost/es/politicas-avisos-del-sitio-web,,"USAGov English"
4,"Content Page",/outreach,169,"USAGov Outreach",http://localhost/outreach,Home,"About USAGov","Products and programs","USAGov Outreach","USAGov Outreach","USAGov Outreach",/,/about,/products-programs,/outreach,/outreach,/outreach,http://localhost/es/promocion-programa-usagov,,"USAGov English"
3,"Navigation Page",/products-programs,170,"Products and programs",http://localhost/products-programs,Home,"About USAGov","Products and programs","Products and programs","Products and programs","Products and programs",/,/about,/products-programs,/products-programs,/products-programs,/products-programs,http://localhost/es/programas-y-servicios,,"USAGov English"
4,"Content Page",/contact-center,171,"PX Contact Center",http://localhost/contact-center,Home,"About USAGov","Products and programs","PX Contact Center","PX Contact Center","PX Contact Center",/,/about,/products-programs,/contact-center,/contact-center,/contact-center,http://localhost/es/centro-llamadas,,"USAGov English"
4,"Content Page",/blog,172,"Our blog",http://localhost/blog,Home,"About USAGov","Products and programs","Our blog","Our blog","Our blog",/,/about,/products-programs,/blog,/blog,/blog,http://localhost/es/nuestro-blog,,"USAGov English"
5,"Content Page",/features/government-benefits-during-any-life-event,174,"USAGov's guide to government benefits during any life event",http://localhost/features/government-benefits-during-any-life-event,Home,"About USAGov","Partner with USAGov","USAGov feature articles","USAGov&#039;s guide to government benefits during any life event","USAGov&#039;s guide to government benefits during any life event",/,/about,/partner-with-usagov,/features,/features/government-benefits-during-any-life-event,/features/government-benefits-during-any-life-event,http://localhost/es/articulos/beneficios-del-gobierno-para-usted-y-su-familia,,"USAGov English"
4,"Navigation Page",/features,175,"USAGov feature articles",http://localhost/features,Home,"About USAGov","Partner with USAGov","USAGov feature articles","USAGov feature articles","USAGov feature articles",/,/about,/partner-with-usagov,/features,/features,/features,http://localhost/es/articulos,,"USAGov English"
4,"Content Page",/phone,177,"Call USAGov",http://localhost/phone,Home,"About USAGov","Contact us","Call USAGov","Call USAGov","Call USAGov",/,/about,/contact-us,/phone,/phone,/phone,http://localhost/es/llamenos,,"USAGov English"
3,"Navigation Page",/contact-us,178,"Contact us",http://localhost/contact-us,Home,"About USAGov","Contact us","Contact us","Contact us","Contact us",/,/about,/contact-us,/contact-us,/contact-us,/contact-us,http://localhost/es/contactenos,,"USAGov English"
4,"Content Page",/linking-policy,181,"USA.gov linking policy",http://localhost/linking-policy,Home,"About USAGov","Website policies and notices","Linking policy","Linking policy","Linking policy",/,/about,/website-policies-and-notices,/linking-policy,/linking-policy,/linking-policy,http://localhost/es/politica-de-enlace,,"USAGov English"
2,"Navigation Cards Page",/disasters-and-emergencies,184,"Disasters and emergencies",http://localhost/disasters-and-emergencies,Home,"Disasters and emergencies","Disasters and emergencies","Disasters and emergencies","Disasters and emergencies","Disasters and emergencies",/,/disasters-and-emergencies,/disasters-and-emergencies,/disasters-and-emergencies,/disasters-and-emergencies,/disasters-and-emergencies,http://localhost/es/desastres-emergencias,,"USAGov English"
4,"Content Page",/free-commercial-downloads,185,"Free commercial downloads",http://localhost/free-commercial-downloads,Home,"About USAGov","Website policies and notices","Free commercial downloads","Free commercial downloads","Free commercial downloads",/,/about,/website-policies-and-notices,/free-commercial-downloads,/free-commercial-downloads,/free-commercial-downloads,http://localhost/es/descargue-software-comercial-gratis,,"USAGov English"
4,"Content Page",/how-to-cite,186,"How to cite USA.gov",http://localhost/how-to-cite,Home,"About USAGov","Website policies and notices","How to cite USA.gov","How to cite USA.gov","How to cite USA.gov",/,/about,/website-policies-and-notices,/how-to-cite,/how-to-cite,/how-to-cite,http://localhost/es/como-citar,,"USAGov English"
3,"Content Page",/disaster-housing-shelter,187,"How to find housing after a disaster",http://localhost/disaster-housing-shelter,Home,"Disasters and emergencies","Find housing after a disaster","Find housing after a disaster","Find housing after a disaster","Find housing after a disaster",/,/disasters-and-emergencies,/disaster-housing-shelter,/disaster-housing-shelter,/disaster-housing-shelter,/disaster-housing-shelter,http://localhost/es/desastre-refugio-vivienda,1,"USAGov English","Disasters; Housing and utilities"
5,"Content Page",/pra-statement,188,"Paperwork Reduction Act statement for contact center telephone survey",http://localhost/pra-statement,Home,"About USAGov","Website policies and notices","Paperwork Reduction Act statements","PRA statement phone survey","PRA statement phone survey",/,/about,/website-policies-and-notices,/paperwork-reduction-act-statements,/pra-statement,/pra-statement,http://localhost/es/declaracion-ley-reduccion-del-papeleo,,"USAGov English"
3,"Content Page",/help-disaster-survivors,189,"How to help survivors after a disaster",http://localhost/help-disaster-survivors,Home,"Disasters and emergencies","Help survivors after a disaster","Help survivors after a disaster","Help survivors after a disaster","Help survivors after a disaster",/,/disasters-and-emergencies,/help-disaster-survivors,/help-disaster-survivors,/help-disaster-survivors,/help-disaster-survivors,http://localhost/es/ayudar-sobrevivientes-desastre,,"USAGov English"
4,"Content Page",/disaster-assistance,190,"How to apply for disaster assistance",http://localhost/disaster-assistance,Home,"Disasters and emergencies","Financial assistance after a disaster","Apply for disaster assistance","Apply for disaster assistance","Apply for disaster assistance",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-assistance,/disaster-assistance,/disaster-assistance,http://localhost/es/solicitar-asistencia-desastre,1,"USAGov English","Disasters; Welfare and cash assistance"
3,"Navigation Page",/disaster-financial-help,191,"Financial assistance after a disaster",http://localhost/disaster-financial-help,Home,"Disasters and emergencies","Financial assistance after a disaster","Financial assistance after a disaster","Financial assistance after a disaster","Financial assistance after a disaster",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-financial-help,/disaster-financial-help,/disaster-financial-help,http://localhost/es/ayuda-financiera-desastre,,"USAGov English"
4,"Content Page",/disaster-small-business,192,"How to apply for an SBA disaster loan",http://localhost/disaster-small-business,Home,"Disasters and emergencies","Financial assistance after a disaster","SBA disaster loan","SBA disaster loan","SBA disaster loan",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-small-business,/disaster-small-business,/disaster-small-business,http://localhost/es/prestamos-por-desastre-pequenas-empresas,1,"USAGov English","Disasters; Housing and utilities; Jobs and unemployment; Military and veterans"
5,"Content Page",/optout-instructions,193,"Learn how to block website cookies",http://localhost/optout-instructions,Home,"About USAGov","Website policies and notices","Privacy and security","How to block cookies in browsers","How to block cookies in browsers",/,/about,/website-policies-and-notices,/privacy,/optout-instructions,/optout-instructions,http://localhost/es/instrucciones-desactivacion-exclusion,,"USAGov English"
4,"Content Page",/disaster-food-help,194,"D-SNAP disaster food relief",http://localhost/disaster-food-help,Home,"Disasters and emergencies","Financial assistance after a disaster","Food assistance","Food assistance","Food assistance",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-food-help,/disaster-food-help,/disaster-food-help,http://localhost/es/ayuda-conseguir-alimentos-desastre,1,"USAGov English","Disasters; Food"
4,"Content Page",/disaster-unemployment,195,"Unemployment benefits after a disaster",http://localhost/disaster-unemployment,Home,"Disasters and emergencies","Financial assistance after a disaster","Unemployment benefits","Unemployment benefits","Unemployment benefits",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-unemployment,/disaster-unemployment,/disaster-unemployment,http://localhost/es/beneficios-desempleo-desastre,1,"USAGov English","Disasters; Jobs and unemployment"
5,"Content Page",/will-your-computer-work,196,"Will my computer work with USA.gov?",http://localhost/will-your-computer-work,Home,"About USAGov","Website policies and notices","Accessibility policy","Will my computer work with USA.gov?","Will my computer work with USA.gov?",/,/about,/website-policies-and-notices,/accessibility,/will-your-computer-work,/will-your-computer-work,http://localhost/es/funcionara-mi-dispositivo,,"USAGov English"
4,"Content Page",/disaster-help-with-bills,197,"Get help with bills after a disaster",http://localhost/disaster-help-with-bills,Home,"Disasters and emergencies","Financial assistance after a disaster","Help with bills","Help with bills","Help with bills",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-help-with-bills,/disaster-help-with-bills,/disaster-help-with-bills,http://localhost/es/ayuda-pagar-facturas-desastre,1,"USAGov English","Disasters; Housing and utilities"
4,"Content Page",/disaster-mortgage,198,"Mortgage help and home repair loans after a disaster",http://localhost/disaster-mortgage,Home,"Disasters and emergencies","Financial assistance after a disaster","Mortgage help","Mortgage help","Mortgage help",/,/disasters-and-emergencies,/disaster-financial-help,/disaster-mortgage,/disaster-mortgage,/disaster-mortgage,http://localhost/es/ayuda-hipoteca-desastre,1,"USAGov English","Disasters; Housing and utilities"
